,l_xy,n_pts,time
3794,33,390,0.01720118522644043
3795,34,390,0.01707148551940918
3796,35,390,0.016497373580932617
3797,36,390,0.016070842742919922
3798,37,390,0.016010284423828125
3799,38,390,0.016113996505737305
3800,39,390,0.015682220458984375
3801,40,390,0.015489816665649414
3802,41,390,0.015213727951049805
3803,42,390,0.014861583709716797
3804,43,390,0.014886140823364258
3805,44,390,0.014651775360107422
3806,45,390,0.01455378532409668
3807,46,390,0.014263153076171875
3808,47,390,0.013743400573730469
3809,48,390,0.013837814331054688
3810,49,390,0.0137176513671875
3811,50,390,0.01359701156616211
3812,51,390,0.013596057891845703
3813,52,390,0.013075590133666992
3814,53,390,0.013140439987182617
3815,54,390,0.013140678405761719
3816,55,390,0.012993574142456055
3817,56,390,0.012876033782958984
3818,57,390,0.012869834899902344
3819,58,390,0.012714385986328125
3820,59,390,0.012579917907714844
3821,60,390,0.012498140335083008
3822,61,390,0.012180328369140625
3823,62,390,0.01230621337890625
3824,63,390,0.012239933013916016
3825,64,390,0.012104511260986328
3826,65,390,0.012077808380126953
3827,66,390,0.011872291564941406
3828,67,390,0.011702775955200195
3829,68,390,0.011645793914794922
3830,69,390,0.011542797088623047
3831,70,390,0.01156306266784668
3832,71,390,0.01148080825805664
3833,72,390,0.011180400848388672
3834,73,390,0.01138615608215332
3835,74,390,0.01133584976196289
3836,75,390,0.011287212371826172
3837,76,390,0.011059999465942383
3838,77,390,0.011004447937011719
3839,78,390,0.010901212692260742
3840,79,390,0.010876178741455078
3841,80,390,0.010881900787353516
3842,81,390,0.010658979415893555
3843,82,390,0.010653018951416016
3844,83,390,0.010710716247558594
3845,84,390,0.010588407516479492
3846,85,390,0.010371923446655273
3847,86,390,0.010343074798583984
3848,87,390,0.010153532028198242
3849,88,390,0.010210037231445312
3850,89,390,0.010171651840209961
3851,90,390,0.010110616683959961
3852,91,390,0.009864330291748047
3853,92,390,0.009882688522338867
3854,93,390,0.009748220443725586
3855,94,390,0.009160041809082031
3856,95,390,0.009595870971679688
3857,96,390,0.009849071502685547
3858,97,390,0.009710073471069336
3859,98,390,0.00955963134765625
3860,99,390,0.009488582611083984
3861,1,400,0.15143609046936035
3862,2,400,0.11712384223937988
3863,3,400,0.08775997161865234
3864,4,400,0.06839728355407715
3865,5,400,0.06160306930541992
3866,6,400,0.05604195594787598
3867,7,400,0.0500340461730957
